,0,1
1665,e01812,1
1666,e01813,0
1667,e01814,0
1668,e01815,0
1669,e01817,0
1670,e01818,0
1671,e01820,0
1672,e01821,0
1673,e01822,0
1674,e01824,1
1675,e01825,0
1676,e01826,0
1677,e01827,0
1678,e01829,0
1679,e01831,0
1680,e01833,0
1681,e01834,0
1682,e01835,0
1683,e01836,0
1684,e01839,0
1685,e01840,0
1686,e01841,0
1687,e01842,0
1688,e01843,0
1689,e01845,0
1690,e01846,1
1691,e01847,0
1692,e01848,1
1693,e01849,0
1694,e01850,0
1695,e01852,0
1696,e01853,0
1697,e01854,0
1698,e01855,1
1699,e01856,1
1700,e01859,0
1701,e01861,0
1702,e01862,0
1703,e01863,0
1704,e01865,0
1705,e01866,0
1706,e01867,1
1707,e01868,0
1708,e01870,0
1709,e01871,0
1710,e01872,0
1711,e01873,0
1712,e01874,0
1713,e01876,0
1714,e01881,1
1715,e01883,0
1716,e01885,0
1717,e01886,0
1718,e01887,0
1719,e01888,0
1720,e01889,0
1721,e01890,0
1722,e01891,0
1723,e01892,0
1724,e01893,0
1725,e01895,0
1726,e01896,0
1727,e01897,0
1728,e01898,0
1729,e01899,0
1730,e01900,0
1731,e01902,0
1732,e01904,0
1733,e01905,0
1734,e01907,0
1735,e01908,0
1736,e01909,0
1737,e01911,0
1738,e01912,0
1739,e01913,0
1740,e01914,0
1741,e01915,0
1742,e01916,0
1743,e01918,0
1744,e01920,0
1745,e01922,1
1746,e01923,0
1747,e01924,0
1748,e01925,0
1749,e01926,0
1750,e01927,0
1751,e01928,0
1752,e01929,1
1753,e01930,0
1754,e01931,0
1755,e01933,0
1756,e01934,0
1757,e01935,0
1758,e01936,0
1759,e01938,0
1760,e01941,0
1761,e01942,0
1762,e01943,0
1763,e01945,0
1764,e01946,0
1765,e01947,0
1766,e01948,0
1767,e01949,0
1768,e01951,0
1769,e01954,0
1770,e01957,0
1771,e01958,0
1772,e01959,0
1773,e01960,0
1774,e01963,0
1775,e01964,0
1776,e01965,0
1777,e01966,0
1778,e01967,1
1779,e01970,0
1780,e01971,1
1781,e01972,0
1782,e01973,0
1783,e01974,0
1784,e01975,0
1785,e01976,0
1786,e01979,0
1787,e01980,0
1788,e01981,0
1789,e01982,0
1790,e01983,0
1791,e01984,0
1792,e01985,0
1793,e01986,0
1794,e01987,0
1795,e01991,0
1796,e01993,0
1797,e01994,0
1798,e01995,1
1799,e01996,0
1800,e01997,0
1801,e01999,0
1802,e02000,0
1803,e02002,0
1804,e02003,0
1805,e02007,0
1806,e02009,0
1807,e02011,0
1808,e02012,0
1809,e02015,0
1810,e02017,0
1811,e02019,0
1812,e02020,0
1813,e02021,0
1814,e02022,0
1815,e02024,0
1816,e02025,0
1817,e02026,0
1818,e02027,0
1819,e02030,1
1820,e02031,0
1821,e02035,0
1822,e02036,0
1823,e02038,0
1824,e02039,0
1825,e02040,0
1826,e02041,0
1827,e02044,1
1828,e02045,0
1829,e02046,0
1830,e02047,0
1831,e02048,0
1832,e02049,0
1833,e02051,0
1834,e02052,0
1835,e02053,0
1836,e02055,0
1837,e02056,0
1838,e02057,0
1839,e02058,0
1840,e02059,0
1841,e02060,0
1842,e02061,0
1843,e02063,0
1844,e02064,0
1845,e02065,1
1846,e02066,0
1847,e02067,0
1848,e02068,0
1849,e02069,0
1850,e02070,0
1851,e02071,0
1852,e02073,0
1853,e02074,1
1854,e02075,0
1855,e02077,0
1856,e02078,0
1857,e02081,0
1858,e02082,0
1859,e02083,0
1860,e02084,0
1861,e02085,1
1862,e02086,0
1863,e02087,0
1864,e02088,0
1865,e02089,0
1866,e02091,0
1867,e02092,0
1868,e02095,0
1869,e02097,1
1870,e02098,0
1871,e02099,0
1872,e02100,0
1873,e02101,1
1874,e02103,0
1875,e02106,0
1876,e02107,0
1877,e02108,1
1878,e02109,0
1879,e02110,0
1880,e02111,0
1881,e02112,0
1882,e02114,0
1883,e02115,0
1884,e02116,0
1885,e02118,0
1886,e02119,0
1887,e02120,0
1888,e02122,0
1889,e02123,0
1890,e02124,0
1891,e02126,1
1892,e02127,0
1893,e02128,0
1894,e02130,0
1895,e02134,0
1896,e02135,1
1897,e02136,0
1898,e02137,1
1899,e02138,0
1900,e02141,0
1901,f0001,0
1902,f0002,0
1903,f0003,1
1904,f0007,1
1905,f0008,1
1906,f0009,0
1907,f0010,0
1908,f0011,0
1909,f0012,1
1910,f0013,0
1911,f0014,0
1912,f0016,0
1913,f0018,1
1914,f0019,0
1915,f0020,1
1916,f0021,0
1917,f0022,0
1918,f0023,0
1919,f0025,0
1920,f0028,0
1921,f0029,1
1922,f0031,0
1923,f0032,0
1924,f0033,0
1925,f0035,1
1926,f0036,0
1927,f0037,0
1928,f0038,0
1929,f0039,0
1930,f0043,0
1931,f0044,0
1932,f0045,1
1933,f0046,0
1934,f0047,1
1935,f0051,0
1936,f0052,1
1937,f0053,0
1938,f0054,0
1939,f0055,0
1940,f0056,1
1941,f0058,0
1942,f0059,0
1943,f0060,1
1944,f0061,0
1945,f0063,1
1946,f0064,1
1947,f0066,0
1948,f0067,1
1949,f0069,1
1950,f0070,0
1951,f0071,1
1952,f0073,0
1953,f0075,0
1954,f0076,0
1955,f0077,0
1956,f0078,0
1957,f0079,1
1958,f0080,0
1959,f0081,0
1960,f0082,1
1961,f0084,0
1962,f0086,0
1963,f0087,0
1964,f0090,1
1965,f0091,0
1966,f0093,1
1967,f0094,0
1968,f0095,0
1969,f0098,0
1970,f0099,1
1971,f0101,0
1972,f0103,1
1973,f0106,0
1974,f0107,0
1975,f0108,0
1976,f0109,0
1977,f0110,0
1978,f0111,0
1979,f0112,0
1980,f0113,0
